datetime,department,name
 2021/05/31 14:38 ,人文学院,基于腾讯会议的“模拟联合国虚拟仿真实验“插件的开发
 2021/05/20 13:08 ,人文学院,计算机基础知识日汉平行资源库建设
 2021/05/20 12:44 ,人文学院,计算机基础知识日汉平行资源库建设
 2021/05/26 10:32 ,泰康集团,互联网医院智能辅助医生问答系统的设计与实现
 2021/05/26 09:09 ,人文学院,社恐又怎么了
 2021/05/25 13:15 ,现代邮政学院（原自动化）,新型乳化仪设计与研发
 2021/05/25 13:00 ,现代邮政学院（原自动化）,基于区块链技术的区域品牌保护
 2021/05/25 05:33 ,人文学院,日本主流媒体中的中国环境形象研究
 2021/05/31 12:04 ,电子工程学院,基于AR的电子电路实验小程序
 2021/05/31 11:44 ,计算机学院,集换式卡牌及体育收藏卡品相自动打分系统
 2021/05/31 11:34 ,电子工程学院,Android应用程序自动化分类技术研究与系统实现
 2021/05/31 11:24 ,信息化技术中心,语音的年龄识别
 2021/05/27 17:19 ,电子工程学院,智能植物生长助手
 2021/05/27 16:38 ,电子工程学院,表面声波测量电路
 2021/05/27 11:46 ,北京翰林航宇科技发展股份公司,片剂、硬胶囊、软胶囊的缺陷检测系统
 2021/05/27 11:33 ,北京翰林航宇科技发展股份公司,软胶囊供料及输送机构
 2021/05/27 00:17 ,信息与通信工程学院,校园网内的去中心化网络平台
 2021/06/03 22:50 ,数字媒体与设计艺术学院,百草集——中药网站设计
 2021/06/03 14:21 ,人工智能学院,基于图像采集的储粮害虫检测和识别研究
 2021/06/03 14:16 ,人工智能学院,基于LoRa的数据采集设计与实现
 2021/06/03 14:11 ,国际学院,AIoMT 智能音乐物联网技术与应用
 2021/06/03 14:10 ,人工智能学院,地质灾害监测预警网络声光报警控制器的设计与实现
 2021/06/03 10:57 ,北京体育大学,CV（计算机视觉）技术对足球教学标准化技术开发的应用
 2021/06/07 09:26 ,叶培大创新创业学院,雄安新区多功能森林城市营建决策支持系统
 2021/06/07 08:39 ,人工智能学院,全自主拖地智能机器人
 2021/06/07 08:28 ,理学院,机械混沌摆的实验研究
 2021/06/06 17:35 ,国际学院,智能玩具收纳柜
 2021/06/05 18:05 ,计算机学院,APP自动化运行原型系统的设计与实现
 2021/06/04 16:38 ,计算机学院,基于 AI 的流量过滤技术研究
 2021/06/04 16:18 ,计算机学院,APT攻击模型和攻击场景重构技术研究
 2021/06/04 15:19 ,现代邮政学院（原自动化）,防风固沙草方格铺设机器人
 2021/06/04 09:39 ,北京体育大学,羽毛球技战术分析系统
 2021/06/04 08:50 ,人文学院,“炫彩中国”微信公众号
 2021/06/08 21:32 ,电子工程学院,智能网联汽车的自动驾驶决策与控制算法研究
 2021/06/08 15:41 ,计算机学院,基于机器学习的音乐风格转换研究
 2021/06/08 15:38 ,计算机学院,采用小样本CycleGan的工业器件虚拟复原
 2021/06/08 15:04 ,计算机学院,基于神经网络的元素伽马谱解谱研究
 2021/06/08 13:08 ,国际学院,等你回家——寻找走失老人平台
 2021/06/08 11:22 ,电子工程学院,应用于新一代移动通信的可重构像素天线
 2021/06/08 11:20 ,电子工程学院,基于对称加密的GAN网络及其在硬件电路上的高效部署
 2021/06/08 09:10 ,计算机学院,基于3D可视化的立体几何辅助学习系统（ SolidGeometry-CAI）
 2021/06/07 14:47 ,计算机学院,多车协同自动驾驶的超视距认知与决策（计算机学院实验班）
 2021/06/07 12:09 ,经济管理学院,文化产业知识管理与知识库共建
 2021/05/26 21:12 ,信息与通信工程学院,使用触感对盲人解读体育比赛
 2021/06/03 10:55 ,人工智能学院,一种新型人机的设计（2期）
 2021/06/03 07:27 ,理学院,垃圾分类机器人
 2021/06/03 07:27 ,理学院,基于模式识别的智能红绿灯
 2021/06/03 07:26 ,理学院,智能化草坪浇水机器人
 2021/06/13 18:01 ,人文学院,邮旅部落
 2021/06/13 11:14 ,信息化技术中心,基于小米生态的智慧校园应用研究
 2021/06/13 11:03 ,信息化技术中心,邮你算——众筹模式的计算资源共享系统
 2021/06/12 22:25 ,网络教育学院,混合式课程思政中师生协同互育模式探究
 2021/06/12 20:36 ,现代邮政学院（原自动化）,自主无人无链条驱动自行车设计开发
 2021/06/12 16:02 ,马克思主义学院,（满员）文不在兹乎？——理工科学生对中国传统文化的理解与认同研究
 2021/06/12 13:03 ,理学院,统计学系列课程的励志短视频制作与推广
 2021/06/12 12:50 ,理学院,基于学科大事年表和图谱的统计数据挖掘
 2021/06/11 19:24 ,人文学院,文科类学院大学生创新创业课程的成效及设计研究
 2021/06/11 19:05 ,人文学院,“育汪经”——养宠知识APP
 2021/06/15 21:00 ,现代邮政学院（原自动化）,基于学术论文知识图谱的智能文献计量工具
 2021/06/15 16:39 ,计算机学院,基于深度强化学习的交通信号灯控制
 2021/06/15 12:16 ,计算机学院,基于超宽带技术的精确室内定位系统
 2021/06/15 10:59 ,信息与通信工程学院,即时传书·共享打印（二期）
 2021/06/15 00:30 ,信息与通信工程学院,基于深度学习的北邮智能对话助手 
 2021/06/14 23:38 ,理学院,材料学知识的结构化提取与挖掘
 2021/06/14 16:40 ,电子工程学院,基于vnpy的期货量化交易机器人的设计与实现
 2021/06/14 16:13 ,理学院,二维神经元晶体管的设计与模拟
 2021/06/14 06:41 ,计算机学院,基于LoRa的智慧果园检测系统
 2021/06/14 00:25 ,电子工程学院,一种光学毛细管pH传感器的设计及应用
 2021/06/18 16:58 ,信息化技术中心,基于共词分析的青年教师科研能力及科研热点分析
 2021/06/18 13:04 ,人文学院,大学英语四六级口语、笔试成绩的对比研究
 2021/06/18 09:58 ,人工智能学院,机器学习和深度学习算法的教学实验平台
 2021/06/18 09:52 ,信息与通信工程学院,智能导盲仪
 2021/06/17 11:36 ,人工智能学院,基于超分辨率和语义分割的低分辨率卫星图像道路提取系统
 2021/06/17 11:33 ,人工智能学院,基于隐私保护技术的数据安全型人脸识别门禁系统
 2021/06/17 11:31 ,人工智能学院,基于卫星遥感图像和深度学习算法的半自动化地物分割标注平台
 2021/06/17 10:53 ,电子工程学院,智能化视力保护与检测模板
 2021/06/16 10:53 ,人文学院,语言实验教学语料库分析方法的研究
 2021/06/15 23:41 ,北京市创新创业人才培养指导中心,群智感知网络的动态任务优化指派及其平台构建
 2021/06/11 18:29 ,人文学院,“LET'S GO”——寻找你的合作伙伴
 2021/06/10 23:26 ,数字媒体与设计艺术学院,折叠剪纸智能算法研究
 2021/06/10 17:41 ,经济管理学院,企业财务决策中的大数据分析技术理论与应用探究
 2021/06/09 12:32 ,信息与通信工程学院,日志智能分析
 2021/06/09 12:29 ,信息与通信工程学院,智能业务识别
 2021/06/09 11:26 ,国际学院,家庭情绪小屋
 2021/06/09 10:28 ,信息与通信工程学院,FEEL工作室智慧学习平台-在线题库系统
 2021/06/08 22:58 ,信息与通信工程学院,基于数据与模型“双引擎”驱动的智能光网络优化算法的设计与平台实现
 2021/06/08 22:55 ,信息与通信工程学院,面向工业互联的确定性以太网交换节点设计与FPGA实现
 2021/06/08 21:53 ,电子工程学院,移动电源专用集成电路的设计与实现
 2021/07/07 10:40 ,经济管理学院, 关于外卖配送的问题分析及解决方案
 2021/07/07 10:38 ,经济管理学院,宿舍楼自助冰箱的设计与实现
 2021/07/07 10:25 ,经济管理学院,高校图书馆知识服务改进对策
 2021/07/07 10:24 ,经济管理学院,信息化校园一卡通（IC卡）服务中的问题与改进
 2021/07/07 10:22 ,经济管理学院,北邮校园食堂服务问题与改进研究
 2021/06/29 15:25 ,计算机学院,基于智能分析的学生个性化自测平台
 2021/06/29 13:34 ,马克思主义学院,高考志愿模拟填报小程序（已报满）
 2021/06/29 09:06 ,校外学生统一学院,一带一路下传统外来中药的现状调研与策略研究
 2021/07/14 12:22 ,计算机学院,基于人体姿态估计的高精度电子裁判（计算机学院实验班）
 2021/07/14 10:11 ,经济管理学院,网络空间监管的现状及问题研究
 2021/07/14 09:57 ,计算机学院,基于知识图谱的问答算法设计（计算机实验班）
 2021/07/14 09:24 ,计算机学院,基于Cloud XR的讲堂直播平台二期（计算机学院实验班）
 2021/07/14 08:42 ,计算机学院,多模态可视化的流场后处理关键算法研究（计算机学院实验班）
 2021/07/08 10:51 ,经济管理学院,我校校园一卡通服务系统改进
 2021/07/08 10:50 ,经济管理学院,我校教务系统优化研究
 2021/07/08 10:49 ,经济管理学院,宿舍信息管理服务系统设计
 2021/07/08 10:48 ,经济管理学院,改进淘宝个性化推荐服务系统
 2021/07/08 10:46 ,经济管理学院,针对医院信息系统的思考与创新点建议
 2021/06/27 21:19 ,校外学生统一学院,教学助手软件平台构建与教学数据深度挖掘的研究与分析
 2021/06/22 12:05 ,经济管理学院,助力大学生减少不必要熬夜的管理方法设备研发创业研究
 2021/07/16 15:19 ,计算机学院,iPoem——智能诗词问答应用平台（计算机学院实验班）
 2021/07/16 12:11 ,计算机学院,面向边缘计算的联邦学习训练技术研究（计算机学院实验班）
 2021/07/16 11:34 ,计算机学院,端侧机器学习训练优化技术研究（计算机学院实验班）
 2021/07/16 11:33 ,计算机学院,Cartoonist-动漫人物头像生成系统（计算机学院实验班）
 2021/07/15 21:19 ,计算机学院,基于多传感器融合数据的智慧交通低功耗实时测距技术（计算机学院实验班）
 2021/07/15 10:46 ,现代邮政学院（原自动化）,【2021大创补立项】面向无人配送的模块化可移动储物柜系统设计
 2021/07/15 10:39 ,北京市创新创业人才培养指导中心,（计算机学院实验班）基于区块链的可信广告归因技术研究
 2021/07/15 10:29 ,现代邮政学院（原自动化）,【2021大创补立项】大数据驱动下的O2O平台动态订单调度问题研究
 2021/07/15 09:50 ,现代邮政学院（原自动化）,【2021大创补立项】基于时空状态网络的电动物流车辆智能调度系统设计
 2021/07/14 17:39 ,计算机学院,深度学习模型小型化加速技术与平台实现（计算机学院实验班）
 2021/06/22 11:54 ,经济管理学院,电信企业数字化转型的商业模式创新研究
 2021/06/22 11:22 ,经济管理学院,基于积极心理学的当代大学生幸福状态实践调研及其评价指标体系研究
 2021/06/22 10:12 ,中国农业大学,大黄素甲醚在畜禽替代抗菌素中的推广和应用
 2021/06/21 15:08 ,电子工程学院,农易销——基于多模态NLP技术的智能营销平台
 2021/06/21 10:26 ,信息化技术中心,学生运动健康预警
 2021/06/20 13:51 ,信息化技术中心,基于对象存储的北邮人BT云服务化试探
 2021/06/19 16:06 ,国际学院,伤口缝合机器人
 2021/06/18 20:50 ,信息化技术中心,基于无线传感网络的智能救生设备
 2021/06/18 18:59 ,计算机学院,地铁指挥家
 2021/06/18 18:24 ,电子工程学院,表面声波测量电路
 2021/07/20 09:08 ,计算机学院,社交网络对齐系统的设计与实现（计算机学院实验班）
 2021/07/19 15:24 ,计算机学院,面向在线社区用户的高质内容推荐算法研究
 2021/07/19 15:16 ,计算机学院,大规模图采样系统设计与实现（计算机学院实验班）
 2021/07/19 09:55 ,计算机学院,自动驾驶中决策与控制算法的研究（计算机学院实验班）
 2021/07/19 09:43 ,计算机学院,自动驾驶中路径规划算法的研究（计算机学院实验班）
 2021/07/19 08:30 ,计算机学院,基于深度学习的网络空间安全事件层析关联分析技术研究（计算机学院实验班）
 2021/07/18 20:22 ,马克思主义学院,（重点关注项目）首都高校大学生生态环境行为调查研究（已经有人联系了）
 2021/07/18 09:20 ,计算机学院,基于3D骨架的家庭环境下人体危险行为识别系统（计算机学院实验班）
 2021/07/17 22:00 ,计算机学院,面向上市公司的股权结构穿透查询系统（计算机学院实验班）
 2021/07/17 17:52 ,计算机学院,基于深度学习的图像/视频自动白平衡系统设计与实现（计算机学院实验班）
 2021/07/20 21:37 ,计算机学院,基于跨技术通信的定位技术研究与实现（计算机学院实验班）
 2021/07/20 21:29 ,计算机学院,基于飞机信号的远距离物联网时间同步系统（计算机学院实验班）
 2021/07/20 19:05 ,计算机学院,基于深度学习的感染性角膜炎辅助诊断系统的研究与实现（计算机学院实验班）
 2021/07/20 17:24 ,计算机学院,面向VR的边缘网络交付系统设计与实现
 2021/07/20 16:52 ,计算机学院,多模态医疗影像数据增强技术研究（计算机学院实验班）
 2021/07/20 16:27 ,计算机学院,面向异质性医学影像的域适应方法研究
 2021/07/20 15:55 ,计算机学院,3D视觉导引的抓取行为深度学习算法研究与实战（计算机学院实验班）
 2021/07/20 15:12 ,计算机学院,基于深度学习的物联网异常流量检测技术的研究与实现（计算机学院实验班）
 2021/07/20 09:35 ,计算机学院,全景视频传输系统实现（计算机学院实验班）
 2021/07/20 09:25 ,计算机学院,不平衡样本下跨模态数据融合与异常事件预测
 2021/07/21 15:19 ,计算机学院,夜视场景图像语义分割算法研究与实现（计算机学院实验班）
 2021/07/21 11:36 ,计算机学院,面向病理等医学图像的深度学习算法研究（计算机学院实验班）
 2021/07/21 11:12 ,计算机学院,学术交流社区的设计与实现（计算机学院实验班）
 2021/07/21 09:32 ,计算机学院,面向应急车辆的车路协同调度方法研究与实现（计算机学院实验班）
 2021/07/21 08:55 ,计算机学院,可信OS内核的研究与实现
 2021/07/21 00:00 ,计算机学院,多说话人语音合成技术研究与实现（计算机学院实验班）
 2021/07/20 22:58 ,计算机学院,大规模异质图嵌入框架的设计与实现
 2021/07/20 21:52 ,计算机学院,遮挡鲁棒的行人重识别对抗攻击（计算机学院实验班）
 2021/07/20 21:46 ,计算机学院,基于缩放鲁棒补丁的对抗攻击（计算机学院实验班）
 2021/07/20 21:40 ,计算机学院,基于姿态感知的浮动物联网传输优化（计算机学院实验班）
 2021/07/22 20:20 ,计算机学院,基于区块链的密钥生成与管理系统
 2021/07/22 20:19 ,计算机学院,软件定义网络控制器安全攻防技术研究与实现
 2021/07/22 11:39 ,计算机学院,跨学科潜在学术合作关系发现与推荐（计算机学院实验班）
 2021/07/22 10:30 ,计算机学院,面向网络媒体数据的多模态检索技术研究
 2021/07/22 10:06 ,计算机学院,多模态短视频内容理解技术研究（计算机学院实验班）
 2021/07/22 08:18 ,计算机学院,面向数字经济的数据要素流通引擎的研究与实现
 2021/07/21 22:00 ,计算机学院,网络流量模拟器和带宽可视化（计算机学院实验班）
 2021/07/21 20:17 ,计算机学院,分布式数据服务平台能力注册中心的设计与实现（计算机学院实验班）
 2021/07/21 16:42 ,计算机学院,基于GNN的算力感知网络业务优化调度策略研究
 2021/07/21 16:30 ,计算机学院,一种基于图像识别的智能水位监测设备研制
